itm,v1,registered_voters_registered_voters,gender_men,gender_women,age_18_29,age_30_44,age_45_64,age_65,race_ethnicity_white,race_ethnicity_hispanic,race_ethnicity_oth,education_b_a,education_no_b_a,race_education_white_college,race_education_white_no_college,race_education_non_white_college,race_education_non_white_no_college,region_maricopa_county,region_north_east,region_pima_county,region_west,neighborhood_type_city,neighborhood_type_suburb,neighborhood_type_rural_small_town,x2024_vote_head_to_head_biden,x2024_vote_head_to_head_trump,x2024_vote_head_to_head_oth,x2024_vote_includes_third_parties_biden,x2024_vote_includes_third_parties_trump,x2024_vote_includes_third_parties_kennedy,x2024_vote_includes_third_parties_oth
How satisfied are you with the way things are going in your life these days?,NET Bad,33%,27%,39%,34%,29%,30%,42%,32%,28%,47%,42%,28%,39%,28%,51%,29%,36%,28%,37%,21%,40%,34%,21%,73%,<1%,23%,81%,<.5%,24%,29%
How satisfied are you with the way things are going in your life these days?,Number of respondents,513,272,237,94,105,173,117,330,104,68,222,289,158,172,56,114,307,73,75,58,204,184,125,217,246,50,173,214,47,79
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,48%,51%,16%,23%,29%,27%,64%,21%,13%,36%,63%,26%,39%,10%,24%,60%,14%,15%,12%,40%,35%,25%,42%,49%,9%,33%,43%,9%,15%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(If Biden major/minor change or tear down the system)  Do you think the changes that Joe Biden would make would be good for the country or bad for the country, or neither good nor bad?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(If Biden major/minor change or tear down the system)  Do you think the changes that Joe Biden would make would be good for the country or bad for the country, or neither good nor bad?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"(If Biden major/minor change or tear down the system)  Do you think the changes that Joe Biden would make would be good for the country or bad for the country, or neither good nor bad?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Maricopa County,North / East,Pima County,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.
How satisfied are you with the way things are going in your life these days?,Very good for the country,14%,11%,16%,7%,3%,18%,22%,13%,13%,18%,17%,11%,16%,10%,18%,14%,15%,12%,13%,8%,14%,16%,9%,31%,<.5%,3%,39%,<.5%,0%,3%
How satisfied are you with the way things are going in your life these days?,Somewhat good for the country,10%,9%,10%,8%,10%,8%,12%,9%,11%,10%,10%,9%,12%,7%,7%,13%,11%,7%,10%,3%,10%,10%,9%,21%,<1%,3%,24%,1%,4%,6%
How satisfied are you with the way things are going in your life these days?,Somewhat bad for the country,4%,5%,3%,8%,2%,4%,4%,4%,4%,6%,4%,4%,5%,3%,2%,6%,4%,6%,4%,3%,5%,4%,2%,<1%,6%,12%,<.5%,4%,17%,6%
How satisfied are you with the way things are going in your life these days?,Very bad for the country,21%,22%,20%,7%,18%,23%,26%,26%,9%,16%,17%,23%,19%,30%,11%,12%,18%,18%,22%,37%,18%,17%,32%,<1%,41%,9%,1%,45%,5%,7%
How satisfied are you with the way things are going in your life these days?,Neither good nor bad,16%,13%,19%,30%,27%,10%,5%,12%,25%,20%,13%,17%,10%,13%,21%,25%,17%,16%,16%,11%,17%,16%,13%,28%,7%,8%,22%,6%,33%,21%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,<1%,<1%,<1%,<1%,0%,1%,<1%,1%,<1%,<1%,<1%,1%,1%,1%,0%,1%,<1%,1%,<1%,1%,<1%,1%,1%,<1%,<.5%,7%,<.5%,<.5%,0%,5%
How satisfied are you with the way things are going in your life these days?,[PREVIOUSLY] Nothing would change,30%,35%,25%,36%,37%,29%,25%,30%,36%,26%,34%,28%,33%,28%,41%,27%,29%,34%,34%,28%,29%,32%,29%,16%,40%,46%,10%,39%,42%,40%
How satisfied are you with the way things are going in your life these days?,[PREVIOUSLY] Don’t know/Refused,5%,4%,5%,2%,2%,7%,6%,6%,<1%,3%,4%,5%,5%,7%,0%,2%,5%,5%,0%,9%,5%,4%,5%,2%,5%,13%,3%,5%,0%,12%
How satisfied are you with the way things are going in your life these days?,NET Good,23%,20%,27%,16%,14%,27%,34%,22%,24%,28%,27%,21%,28%,18%,25%,26%,26%,20%,23%,11%,25%,25%,18%,52%,1%,6%,64%,1%,4%,9%
How satisfied are you with the way things are going in your life these days?,NET Bad,25%,27%,23%,15%,21%,27%,30%,30%,13%,22%,21%,28%,23%,34%,12%,18%,23%,24%,26%,39%,23%,22%,34%,1%,46%,21%,1%,48%,21%,14%
How satisfied are you with the way things are going in your life these days?,Number of respondents,513,272,237,94,105,173,117,330,104,68,222,289,158,172,56,114,307,73,75,58,204,184,125,217,246,50,173,214,47,79
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,48%,51%,16%,23%,29%,27%,64%,21%,13%,36%,63%,26%,39%,10%,24%,60%,14%,15%,12%,40%,35%,25%,42%,49%,9%,33%,43%,9%,15%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Which comes closer to your view, even if neither is exactly right?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Which comes closer to your view, even if neither is exactly right?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"Which comes closer to your view, even if neither is exactly right?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Maricopa County,North / East,Pima County,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.
How satisfied are you with the way things are going in your life these days?,Trained experts are generally too biased to be reliable,34%,35%,32%,27%,38%,35%,29%,35%,29%,32%,30%,36%,29%,38%,29%,31%,34%,35%,26%,41%,34%,35%,30%,19%,45%,41%,14%,47%,32%,40%
How satisfied are you with the way things are going in your life these days?,Trained experts are generally reliable sources of information,52%,54%,51%,63%,55%,52%,48%,53%,49%,55%,60%,48%,61%,48%,62%,48%,53%,49%,62%,40%,52%,52%,53%,70%,38%,44%,75%,38%,47%,47%
How satisfied are you with the way things are going in your life these days?,[VOL] Don’t know/Refused,14%,11%,17%,9%,7%,12%,23%,12%,22%,13%,10%,16%,10%,14%,9%,21%,13%,16%,13%,20%,13%,13%,17%,11%,17%,14%,11%,16%,21%,13%
How satisfied are you with the way things are going in your life these days?,Number of respondents,513,272,237,94,105,173,117,330,104,68,222,289,158,172,56,114,307,73,75,58,204,184,125,217,246,50,173,214,47,79
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,48%,51%,16%,23%,29%,27%,64%,21%,13%,36%,63%,26%,39%,10%,24%,60%,14%,15%,12%,40%,35%,25%,42%,49%,9%,33%,43%,9%,15%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"I’m going to describe two kinds of presidential candidates. Regardless of who you support, tell me which kind of candidate you’d prefer as president:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"I’m going to describe two kinds of presidential candidates. Regardless of who you support, tell me which kind of candidate you’d prefer as president:",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"I’m going to describe two kinds of presidential candidates. Regardless of who you support, tell me which kind of candidate you’d prefer as president:",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Maricopa County,North / East,Pima County,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.
How satisfied are you with the way things are going in your life these days?,A candidate who promises to bring politics in Washington back to normal,51%,53%,48%,27%,40%,55%,65%,60%,30%,35%,55%,48%,60%,61%,42%,27%,52%,48%,48%,51%,41%,57%,56%,58%,47%,34%,63%,49%,29%,39%
How satisfied are you with the way things are going in your life these days?,A candidate who promises to fundamentally change America,39%,36%,42%,68%,52%,35%,17%,30%,63%,49%,32%,43%,26%,33%,48%,61%,38%,42%,44%,33%,44%,34%,37%,32%,44%,45%,25%,41%,67%,49%
How satisfied are you with the way things are going in your life these days?,[VOL] Don’t know/Refused,10%,11%,10%,5%,7%,10%,18%,9%,8%,17%,14%,9%,13%,7%,10%,12%,10%,9%,8%,16%,14%,9%,7%,10%,9%,21%,12%,10%,3%,12%
How satisfied are you with the way things are going in your life these days?,Number of respondents,513,272,237,94,105,173,117,330,104,68,222,289,158,172,56,114,307,73,75,58,204,184,125,217,246,50,173,214,47,79
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,48%,51%,16%,23%,29%,27%,64%,21%,13%,36%,63%,26%,39%,10%,24%,60%,14%,15%,12%,40%,35%,25%,42%,49%,9%,33%,43%,9%,15%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,(Split B)  How much attention would you say you are paying to news about the legal cases against Donald Trump?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,(Split B)  How much attention would you say you are paying to news about the legal cases against Donald Trump?,Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,(Split B)  How much attention would you say you are paying to news about the legal cases against Donald Trump?,Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Maricopa County,North / East,Pima County,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.
How satisfied are you with the way things are going in your life these days?,A lot of attention,32%,32%,32%,6%,21%,35%,50%,34%,25%,32%,37%,29%,33%,35%,43%,22%,30%,30%,28%,46%,26%,31%,42%,33%,33%,15%,38%,36%,10%,15%
How satisfied are you with the way things are going in your life these days?,Some attention,33%,31%,36%,43%,42%,28%,30%,34%,32%,35%,40%,30%,45%,25%,31%,34%,34%,42%,24%,29%,34%,34%,32%,32%,36%,24%,31%,35%,32%,35%
How satisfied are you with the way things are going in your life these days?,Only a little attention,24%,25%,21%,30%,28%,30%,7%,23%,32%,14%,23%,24%,22%,23%,25%,25%,25%,6%,48%,14%,26%,26%,15%,26%,18%,43%,21%,17%,39%,39%
How satisfied are you with the way things are going in your life these days?,No attention at all,11%,12%,10%,22%,10%,6%,13%,9%,11%,20%,0%,17%,0%,16%,0%,19%,10%,22%,0%,11%,13%,9%,11%,9%,13%,11%,10%,11%,19%,8%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,<.5%,0%,<1%,0%,0%,1%,0%,<1%,0%,0%,0%,<1%,0%,1%,0%,0%,<1%,0%,0%,0%,1%,0%,0%,0%,0%,6%,0%,0%,0%,3%
How satisfied are you with the way things are going in your life these days?,Number of respondents,237,124,112,48,47,82,51,143,59,33,100,136,70,73,29,62,152,34,24,27,96,87,54,107,109,21,85,92,25,35
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,47%,52%,17%,22%,30%,26%,61%,25%,13%,36%,64%,25%,35%,10%,28%,64%,15%,10%,11%,41%,37%,22%,45%,48%,7%,36%,41%,10%,14%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(Split B)  Thinking about the trial of Donald Trump in New York related to hush money payments made to the porn star Stormy Daniels, do you think that it is likely or unlikely that he will be convicted?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(Split B)  Thinking about the trial of Donald Trump in New York related to hush money payments made to the porn star Stormy Daniels, do you think that it is likely or unlikely that he will be convicted?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"(Split B)  Thinking about the trial of Donald Trump in New York related to hush money payments made to the porn star Stormy Daniels, do you think that it is likely or unlikely that he will be convicted?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Maricopa County,North / East,Pima County,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.
How satisfied are you with the way things are going in your life these days?,Very likely,19%,19%,18%,10%,11%,27%,25%,16%,21%,26%,26%,14%,22%,12%,36%,18%,18%,19%,19%,21%,18%,23%,14%,26%,10%,28%,30%,10%,18%,13%
How satisfied are you with the way things are going in your life these days?,Somewhat likely,21%,21%,22%,34%,14%,17%,23%,20%,23%,26%,23%,21%,22%,18%,24%,24%,23%,20%,25%,10%,22%,26%,14%,31%,13%,17%,25%,11%,29%,35%
How satisfied are you with the way things are going in your life these days?,Somewhat unlikely,23%,22%,25%,33%,29%,16%,22%,25%,25%,13%,17%,27%,19%,29%,10%,24%,23%,28%,31%,13%,24%,17%,33%,21%,28%,11%,21%,26%,29%,19%
How satisfied are you with the way things are going in your life these days?,Very unlikely,27%,30%,23%,14%,42%,27%,17%,26%,28%,29%,23%,29%,21%,29%,30%,28%,25%,31%,19%,38%,25%,25%,34%,13%,39%,35%,12%,42%,24%,24%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,10%,8%,11%,9%,3%,13%,13%,13%,3%,5%,11%,9%,16%,12%,0%,5%,11%,2%,5%,18%,12%,9%,6%,10%,10%,8%,11%,11%,0%,9%
