itm,v1,registered_voters_registered_voters,gender_men,gender_women,age_18_29,age_30_44,age_45_64,age_65,race_ethnicity_white,race_ethnicity_black,race_ethnicity_oth,education_b_a,education_no_b_a,race_education_white_college,race_education_white_no_college,race_education_non_white_college,race_education_non_white_no_college,region_dane,region_east_north,region_milwau_city,region_milwau_suburbs,region_west,neighborhood_type_city,neighborhood_type_suburb,neighborhood_type_rural_small_town,x2024_vote_head_to_head_biden,x2024_vote_head_to_head_trump,x2024_vote_head_to_head_oth,x2024_vote_includes_third_parties_biden,x2024_vote_includes_third_parties_trump,x2024_vote_includes_third_parties_kennedy
How satisfied are you with the way things are going in your life these days?,NET Bad,39%,33%,45%,46%,40%,29%,49%,40%,46%,38%,50%,34%,50%,34%,54%,37%,64%,33%,47%,43%,34%,55%,43%,32%,76%,1%,38%,84%,2%,26%
How satisfied are you with the way things are going in your life these days?,Number of respondents,533,258,271,67,99,175,184,464,18,38,253,277,222,240,25,30,62,237,47,105,82,113,146,274,272,229,32,234,196,42
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,46%,54%,14%,20%,35%,29%,85%,4%,9%,36%,63%,31%,53%,4%,9%,11%,46%,8%,19%,16%,21%,27%,52%,47%,45%,7%,38%,38%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(If Biden major/minor change or tear down the system)  Do you think the changes that Joe Biden would make would be good for the country or bad for the country, or neither good nor bad?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(If Biden major/minor change or tear down the system)  Do you think the changes that Joe Biden would make would be good for the country or bad for the country, or neither good nor bad?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"(If Biden major/minor change or tear down the system)  Do you think the changes that Joe Biden would make would be good for the country or bad for the country, or neither good nor bad?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Dane,East / North,Milwau. City,Milwau. Suburbs,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,Very good for the country,10%,7%,12%,<1%,3%,7%,22%,11%,2%,6%,14%,8%,14%,9%,11%,3%,12%,8%,17%,8%,10%,13%,9%,9%,20%,<1%,0%,24%,<1%,2%
How satisfied are you with the way things are going in your life these days?,Somewhat good for the country,15%,13%,17%,17%,20%,14%,13%,14%,53%,8%,18%,14%,19%,11%,18%,27%,26%,10%,33%,14%,14%,32%,13%,10%,31%,<1%,2%,32%,0%,17%
How satisfied are you with the way things are going in your life these days?,Somewhat bad for the country,3%,1%,4%,5%,4%,2%,3%,3%,0%,7%,2%,3%,2%,3%,3%,5%,2%,3%,0%,5%,3%,2%,4%,3%,<1%,4%,9%,0%,4%,5%
How satisfied are you with the way things are going in your life these days?,Very bad for the country,19%,23%,15%,6%,16%,23%,22%,20%,0%,14%,17%,19%,18%,21%,5%,12%,12%,22%,4%,24%,18%,10%,19%,23%,<1%,39%,11%,<1%,43%,11%
How satisfied are you with the way things are going in your life these days?,Neither good nor bad,14%,12%,15%,24%,15%,11%,12%,14%,20%,15%,14%,14%,14%,14%,14%,19%,7%,16%,26%,11%,11%,20%,12%,12%,20%,7%,20%,18%,7%,12%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,1%,<.5%,2%,4%,3%,<.5%,0%,<1%,0%,3%,<1%,2%,0%,1%,6%,0%,0%,3%,0%,0%,0%,1%,<1%,2%,<.5%,1%,8%,<.5%,<1%,6%
How satisfied are you with the way things are going in your life these days?,[PREVIOUSLY] Nothing would change,35%,39%,31%,43%,39%,38%,22%,35%,11%,46%,32%,36%,32%,37%,35%,30%,40%,35%,14%,34%,42%,19%,38%,39%,25%,43%,47%,22%,41%,47%
How satisfied are you with the way things are going in your life these days?,[PREVIOUSLY] Don’t know/Refused,4%,4%,4%,<1%,<1%,5%,6%,3%,14%,2%,2%,4%,1%,4%,7%,5%,2%,4%,6%,5%,2%,3%,5%,3%,3%,4%,4%,3%,4%,0%
How satisfied are you with the way things are going in your life these days?,NET Good,25%,20%,29%,18%,22%,21%,35%,25%,55%,14%,32%,21%,33%,20%,29%,29%,38%,19%,50%,22%,24%,45%,22%,18%,51%,2%,2%,56%,<1%,19%
How satisfied are you with the way things are going in your life these days?,NET Bad,22%,25%,18%,11%,20%,24%,25%,23%,0%,20%,19%,23%,20%,24%,8%,17%,14%,24%,4%,29%,21%,11%,23%,25%,2%,43%,20%,<1%,47%,16%
How satisfied are you with the way things are going in your life these days?,Number of respondents,533,258,271,67,99,175,184,464,18,38,253,277,222,240,25,30,62,237,47,105,82,113,146,274,272,229,32,234,196,42
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,46%,54%,14%,20%,35%,29%,85%,4%,9%,36%,63%,31%,53%,4%,9%,11%,46%,8%,19%,16%,21%,27%,52%,47%,45%,7%,38%,38%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Which comes closer to your view, even if neither is exactly right?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Which comes closer to your view, even if neither is exactly right?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"Which comes closer to your view, even if neither is exactly right?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Dane,East / North,Milwau. City,Milwau. Suburbs,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,Trained experts are generally too biased to be reliable,33%,36%,31%,22%,38%,36%,34%,30%,63%,51%,25%,39%,22%,35%,43%,63%,22%,38%,51%,29%,23%,33%,30%,35%,17%,49%,43%,15%,52%,29%
How satisfied are you with the way things are going in your life these days?,Trained experts are generally reliable sources of information,55%,55%,56%,75%,55%,52%,51%,59%,31%,32%,67%,49%,70%,53%,52%,25%,73%,50%,41%,62%,57%,62%,57%,52%,78%,34%,39%,80%,33%,66%
How satisfied are you with the way things are going in your life these days?,[VOL] Don’t know/Refused,11%,9%,14%,3%,7%,12%,15%,11%,6%,17%,8%,13%,8%,12%,5%,12%,4%,12%,7%,9%,20%,5%,13%,13%,5%,16%,18%,5%,15%,5%
How satisfied are you with the way things are going in your life these days?,Number of respondents,533,258,271,67,99,175,184,464,18,38,253,277,222,240,25,30,62,237,47,105,82,113,146,274,272,229,32,234,196,42
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,46%,54%,14%,20%,35%,29%,85%,4%,9%,36%,63%,31%,53%,4%,9%,11%,46%,8%,19%,16%,21%,27%,52%,47%,45%,7%,38%,38%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"I’m going to describe two kinds of presidential candidates. Regardless of who you support, tell me which kind of candidate you’d prefer as president:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"I’m going to describe two kinds of presidential candidates. Regardless of who you support, tell me which kind of candidate you’d prefer as president:",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"I’m going to describe two kinds of presidential candidates. Regardless of who you support, tell me which kind of candidate you’d prefer as president:",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Dane,East / North,Milwau. City,Milwau. Suburbs,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,A candidate who promises to bring politics in Washington back to normal,61%,65%,57%,36%,47%,63%,79%,62%,50%,52%,66%,58%,66%,60%,67%,47%,79%,58%,63%,61%,54%,64%,60%,60%,71%,54%,36%,78%,56%,36%
How satisfied are you with the way things are going in your life these days?,A candidate who promises to fundamentally change America,32%,29%,34%,59%,41%,31%,14%,30%,36%,48%,29%,33%,28%,32%,31%,47%,16%,35%,31%,29%,39%,30%,29%,34%,24%,37%,53%,16%,34%,55%
How satisfied are you with the way things are going in your life these days?,[VOL] Don’t know/Refused,7%,6%,9%,5%,11%,6%,8%,7%,13%,0%,5%,8%,5%,8%,2%,6%,6%,7%,6%,10%,7%,7%,10%,6%,5%,9%,11%,6%,9%,9%
How satisfied are you with the way things are going in your life these days?,Number of respondents,533,258,271,67,99,175,184,464,18,38,253,277,222,240,25,30,62,237,47,105,82,113,146,274,272,229,32,234,196,42
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,46%,54%,14%,20%,35%,29%,85%,4%,9%,36%,63%,31%,53%,4%,9%,11%,46%,8%,19%,16%,21%,27%,52%,47%,45%,7%,38%,38%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,(Split B)  How much attention would you say you are paying to news about the legal cases against Donald Trump?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,(Split B)  How much attention would you say you are paying to news about the legal cases against Donald Trump?,Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,(Split B)  How much attention would you say you are paying to news about the legal cases against Donald Trump?,Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Dane,East / North,Milwau. City,Milwau. Suburbs,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,A lot of attention,27%,26%,28%,4%,23%,26%,42%,28%,23%,28%,30%,25%,25%,30%,60%,8%,26%,29%,20%,17%,37%,21%,26%,31%,36%,19%,11%,40%,19%,23%
How satisfied are you with the way things are going in your life these days?,Some attention,40%,40%,40%,49%,37%,37%,42%,43%,16%,33%,41%,40%,46%,41%,12%,34%,42%,37%,26%,53%,44%,38%,43%,39%,35%,47%,32%,40%,49%,28%
How satisfied are you with the way things are going in your life these days?,Only a little attention,26%,31%,22%,43%,34%,26%,13%,26%,32%,29%,23%,29%,24%,27%,16%,38%,23%,27%,39%,27%,16%,30%,27%,24%,22%,27%,53%,14%,28%,27%
How satisfied are you with the way things are going in your life these days?,No attention at all,7%,3%,10%,5%,6%,11%,3%,4%,29%,11%,6%,6%,5%,2%,13%,21%,8%,7%,15%,2%,2%,10%,5%,6%,7%,6%,3%,6%,3%,21%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,<.5%,<.5%,0%,0%,0%,<.5%,0%,<.5%,0%,0%,<.5%,0%,<1%,0%,0%,0%,0%,<.5%,0%,0%,0%,<1%,0%,0%,0%,<.5%,0%,0%,<.5%,0%
How satisfied are you with the way things are going in your life these days?,Number of respondents,268,135,133,32,55,85,92,227,13,22,129,137,111,115,15,19,27,129,27,47,38,63,76,129,139,115,14,116,97,22
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,46%,54%,14%,21%,36%,27%,80%,7%,11%,35%,64%,29%,50%,5%,13%,9%,50%,11%,16%,14%,25%,28%,47%,50%,43%,7%,37%,36%,11%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(Split B)  Thinking about the trial of Donald Trump in New York related to hush money payments made to the porn star Stormy Daniels, do you think that it is likely or unlikely that he will be convicted?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(Split B)  Thinking about the trial of Donald Trump in New York related to hush money payments made to the porn star Stormy Daniels, do you think that it is likely or unlikely that he will be convicted?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"(Split B)  Thinking about the trial of Donald Trump in New York related to hush money payments made to the porn star Stormy Daniels, do you think that it is likely or unlikely that he will be convicted?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Dane,East / North,Milwau. City,Milwau. Suburbs,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,Very likely,16%,17%,16%,13%,23%,10%,22%,15%,23%,18%,9%,20%,8%,20%,9%,26%,23%,13%,43%,6%,14%,29%,12%,12%,27%,5%,8%,22%,5%,21%
How satisfied are you with the way things are going in your life these days?,Somewhat likely,23%,22%,25%,18%,25%,21%,29%,24%,23%,24%,28%,21%,29%,21%,29%,23%,25%,25%,8%,37%,11%,17%,31%,22%,31%,13%,26%,37%,16%,7%
How satisfied are you with the way things are going in your life these days?,Somewhat unlikely,31%,34%,28%,40%,24%,43%,13%,30%,41%,27%,31%,29%,35%,28%,13%,34%,21%,32%,29%,29%,32%,27%,30%,33%,18%,47%,21%,13%,45%,34%
How satisfied are you with the way things are going in your life these days?,Very unlikely,17%,20%,14%,14%,16%,12%,25%,17%,9%,17%,20%,16%,16%,17%,38%,6%,18%,18%,9%,15%,21%,18%,15%,17%,14%,23%,0%,17%,24%,8%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,13%,9%,17%,16%,11%,13%,11%,14%,4%,15%,12%,14%,12%,14%,11%,11%,13%,12%,12%,12%,22%,8%,12%,17%,10%,12%,45%,12%,9%,29%
How satisfied are you with the way things are going in your life these days?,Number of respondents,268,135,133,32,55,85,92,227,13,22,129,137,111,115,15,19,27,129,27,47,38,63,76,129,139,115,14,116,97,22
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,46%,54%,14%,21%,36%,27%,80%,7%,11%,35%,64%,29%,50%,5%,13%,9%,50%,11%,16%,14%,25%,28%,47%,50%,43%,7%,37%,36%,11%
