itm,v1,registered_voters_registered_voters,gender_men,gender_women,age_18_29,age_30_44,age_45_64,age_65,race_ethnicity_white,race_ethnicity_hispanic,race_ethnicity_oth,education_b_a,education_no_b_a,race_education_white_college,race_education_white_no_college,race_education_non_white_college,race_education_non_white_no_college,region_clark_county,region_rural,region_washoe_county,neighborhood_type_city,neighborhood_type_suburb,neighborhood_type_rural_small_town,x2024_vote_head_to_head_biden,x2024_vote_head_to_head_trump,x2024_vote_head_to_head_oth,x2024_vote_includes_third_parties_biden,x2024_vote_includes_third_parties_trump,x2024_vote_includes_third_parties_kennedy,x2024_vote_includes_third_parties_oth,party_id_dem
How satisfied are you with the way things are going in your life these days?,[PREVIOUSLY] Nothing would change,4%,3%,4%,10%,5%,<1%,2%,2%,9%,3%,3%,4%,3%,1%,2%,7%,4%,2%,3%,4%,5%,2%,8%,<1%,2%,6%,<1%,5%,7%,5%
How satisfied are you with the way things are going in your life these days?,[PREVIOUSLY] Don’t know/Refused,3%,3%,3%,1%,2%,2%,6%,1%,4%,6%,2%,4%,0%,2%,5%,6%,2%,5%,6%,2%,5%,3%,3%,1%,11%,4%,2%,4%,5%,4%
How satisfied are you with the way things are going in your life these days?,NET Good,44%,48%,40%,38%,42%,52%,42%,48%,38%,40%,38%,47%,38%,53%,42%,38%,44%,47%,40%,46%,39%,50%,9%,78%,17%,7%,85%,28%,17%,12%
How satisfied are you with the way things are going in your life these days?,NET Bad,29%,27%,31%,17%,29%,26%,41%,34%,22%,23%,42%,23%,46%,27%,34%,19%,30%,26%,27%,32%,30%,19%,68%,2%,17%,77%,<1%,17%,29%,68%
How satisfied are you with the way things are going in your life these days?,Number of respondents,508,258,245,96,109,156,124,286,97,109,187,317,124,160,55,149,361,64,83,231,181,96,205,248,55,154,205,60,89,133
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,52%,48%,18%,25%,29%,24%,54%,20%,23%,29%,69%,18%,35%,10%,32%,72%,11%,16%,44%,37%,19%,38%,50%,13%,27%,41%,12%,19%,25%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(If Biden major/minor change or tear down the system)  Do you think the changes that Joe Biden would make would be good for the country or bad for the country, or neither good nor bad?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(If Biden major/minor change or tear down the system)  Do you think the changes that Joe Biden would make would be good for the country or bad for the country, or neither good nor bad?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),Party ID
How satisfied are you with the way things are going in your life these days?,"(If Biden major/minor change or tear down the system)  Do you think the changes that Joe Biden would make would be good for the country or bad for the country, or neither good nor bad?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Clark County,Rural,Washoe County,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.,Dem.
How satisfied are you with the way things are going in your life these days?,Very good for the country,9%,9%,10%,4%,5%,6%,23%,11%,6%,9%,9%,9%,14%,8%,<1%,10%,10%,5%,7%,10%,11%,4%,23%,1%,0%,31%,1%,0%,2%,34%
How satisfied are you with the way things are going in your life these days?,Somewhat good for the country,10%,9%,11%,6%,8%,10%,13%,11%,9%,9%,18%,7%,17%,9%,19%,5%,11%,5%,11%,10%,13%,7%,25%,2%,<1%,30%,<1%,5%,6%,18%
How satisfied are you with the way things are going in your life these days?,Somewhat bad for the country,4%,4%,3%,6%,5%,2%,2%,4%,4%,2%,5%,3%,9%,2%,0%,4%,3%,4%,6%,2%,4%,6%,2%,4%,7%,2%,3%,6%,5%,<1%
How satisfied are you with the way things are going in your life these days?,Very bad for the country,19%,19%,19%,12%,11%,24%,25%,24%,11%,13%,17%,20%,17%,28%,18%,11%,18%,25%,18%,18%,18%,23%,0%,35%,9%,0%,38%,9%,9%,2%
How satisfied are you with the way things are going in your life these days?,Neither good nor bad,21%,20%,22%,39%,27%,12%,15%,15%,34%,20%,16%,23%,12%,17%,23%,28%,22%,13%,22%,23%,23%,12%,29%,11%,36%,26%,10%,24%,38%,21%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,1%,<1%,1%,2%,<1%,<.5%,1%,<1%,2%,2%,<1%,1%,<1%,<.5%,1%,2%,<1%,3%,2%,<1%,1%,1%,2%,<1%,0%,1%,<.5%,2%,2%,2%
How satisfied are you with the way things are going in your life these days?,[PREVIOUSLY] Nothing would change,32%,34%,31%,29%,43%,39%,14%,30%,32%,40%,31%,34%,30%,31%,36%,37%,32%,37%,32%,33%,28%,40%,17%,42%,38%,8%,42%,52%,32%,20%
How satisfied are you with the way things are going in your life these days?,[PREVIOUSLY] Don’t know/Refused,4%,4%,3%,0%,<1%,7%,5%,3%,2%,5%,2%,4%,<1%,4%,2%,4%,3%,9%,3%,4%,3%,6%,2%,4%,9%,2%,4%,2%,6%,2%
How satisfied are you with the way things are going in your life these days?,NET Good,20%,18%,22%,10%,13%,16%,36%,22%,15%,18%,27%,15%,30%,17%,20%,15%,21%,10%,18%,20%,23%,11%,48%,3%,<1%,60%,2%,5%,8%,53%
How satisfied are you with the way things are going in your life these days?,NET Bad,22%,23%,22%,19%,16%,26%,28%,29%,15%,15%,22%,22%,26%,30%,18%,14%,21%,29%,24%,20%,22%,29%,2%,39%,16%,2%,41%,15%,14%,3%
How satisfied are you with the way things are going in your life these days?,Number of respondents,508,258,245,96,109,156,124,286,97,109,187,317,124,160,55,149,361,64,83,231,181,96,205,248,55,154,205,60,89,133
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,52%,48%,18%,25%,29%,24%,54%,20%,23%,29%,69%,18%,35%,10%,32%,72%,11%,16%,44%,37%,19%,38%,50%,13%,27%,41%,12%,19%,25%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Which comes closer to your view, even if neither is exactly right?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Which comes closer to your view, even if neither is exactly right?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),Party ID
How satisfied are you with the way things are going in your life these days?,"Which comes closer to your view, even if neither is exactly right?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Clark County,Rural,Washoe County,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.,Dem.
How satisfied are you with the way things are going in your life these days?,Trained experts are generally too biased to be reliable,39%,44%,33%,37%,37%,43%,37%,40%,38%,38%,38%,40%,34%,44%,47%,34%,41%,34%,35%,39%,42%,35%,28%,47%,43%,19%,50%,42%,43%,30%
How satisfied are you with the way things are going in your life these days?,Trained experts are generally reliable sources of information,45%,42%,49%,55%,49%,37%,43%,45%,46%,46%,52%,42%,52%,41%,49%,46%,47%,36%,42%,47%,44%,43%,63%,34%,33%,70%,30%,43%,44%,64%
How satisfied are you with the way things are going in your life these days?,[VOL] Don’t know/Refused,16%,14%,18%,7%,13%,20%,20%,15%,16%,16%,10%,18%,14%,15%,4%,20%,12%,30%,23%,14%,14%,22%,9%,19%,23%,11%,21%,15%,13%,6%
How satisfied are you with the way things are going in your life these days?,Number of respondents,508,258,245,96,109,156,124,286,97,109,187,317,124,160,55,149,361,64,83,231,181,96,205,248,55,154,205,60,89,133
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,52%,48%,18%,25%,29%,24%,54%,20%,23%,29%,69%,18%,35%,10%,32%,72%,11%,16%,44%,37%,19%,38%,50%,13%,27%,41%,12%,19%,25%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"I’m going to describe two kinds of presidential candidates. Regardless of who you support, tell me which kind of candidate you’d prefer as president:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"I’m going to describe two kinds of presidential candidates. Regardless of who you support, tell me which kind of candidate you’d prefer as president:",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),Party ID
How satisfied are you with the way things are going in your life these days?,"I’m going to describe two kinds of presidential candidates. Regardless of who you support, tell me which kind of candidate you’d prefer as president:",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Clark County,Rural,Washoe County,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.,Dem.
How satisfied are you with the way things are going in your life these days?,A candidate who promises to bring politics in Washington back to normal,44%,46%,42%,22%,35%,46%,64%,54%,29%,33%,48%,41%,54%,55%,34%,28%,43%,47%,46%,43%,43%,47%,53%,41%,25%,63%,45%,22%,28%,56%
How satisfied are you with the way things are going in your life these days?,A candidate who promises to fundamentally change America,48%,46%,49%,76%,57%,43%,24%,37%,63%,60%,42%,51%,33%,39%,61%,64%,50%,38%,43%,47%,51%,42%,40%,50%,63%,29%,45%,78%,62%,39%
How satisfied are you with the way things are going in your life these days?,[VOL] Don’t know/Refused,8%,8%,9%,2%,8%,11%,12%,9%,7%,7%,10%,7%,13%,6%,5%,8%,7%,15%,11%,10%,6%,10%,7%,9%,12%,8%,11%,0%,10%,4%
How satisfied are you with the way things are going in your life these days?,Number of respondents,508,258,245,96,109,156,124,286,97,109,187,317,124,160,55,149,361,64,83,231,181,96,205,248,55,154,205,60,89,133
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,52%,48%,18%,25%,29%,24%,54%,20%,23%,29%,69%,18%,35%,10%,32%,72%,11%,16%,44%,37%,19%,38%,50%,13%,27%,41%,12%,19%,25%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,(Split B)  How much attention would you say you are paying to news about the legal cases against Donald Trump?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,(Split B)  How much attention would you say you are paying to news about the legal cases against Donald Trump?,Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),Party ID
How satisfied are you with the way things are going in your life these days?,(Split B)  How much attention would you say you are paying to news about the legal cases against Donald Trump?,Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Clark County,Rural,Washoe County,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.,Dem.
How satisfied are you with the way things are going in your life these days?,A lot of attention,27%,34%,20%,9%,19%,25%,59%,29%,19%,26%,36%,22%,33%,25%,35%,20%,27%,16%,31%,30%,23%,25%,38%,23%,17%,45%,24%,27%,8%,39%
How satisfied are you with the way things are going in your life these days?,Some attention,33%,31%,33%,37%,33%,31%,30%,34%,33%,33%,33%,34%,32%,36%,36%,33%,35%,36%,22%,33%,36%,27%,26%,36%,36%,28%,37%,27%,35%,25%
How satisfied are you with the way things are going in your life these days?,Only a little attention,25%,18%,34%,30%,33%,33%,7%,25%,32%,19%,20%,27%,23%,27%,16%,24%,24%,21%,32%,23%,28%,25%,26%,26%,22%,19%,30%,12%,36%,24%
How satisfied are you with the way things are going in your life these days?,No attention at all,15%,17%,13%,24%,15%,11%,4%,12%,17%,23%,11%,17%,11%,12%,13%,23%,13%,27%,14%,14%,13%,22%,10%,15%,26%,7%,10%,35%,21%,13%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
How satisfied are you with the way things are going in your life these days?,Number of respondents,229,120,107,41,53,73,49,136,40,46,80,147,56,79,19,66,158,28,43,107,79,43,79,126,24,63,100,32,34,53
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,51%,48%,17%,28%,30%,20%,54%,18%,25%,28%,69%,17%,36%,9%,32%,73%,10%,17%,45%,36%,19%,31%,55%,14%,25%,43%,15%,17%,21%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(Split B)  Thinking about the trial of Donald Trump in New York related to hush money payments made to the porn star Stormy Daniels, do you think that it is likely or unlikely that he will be convicted?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(Split B)  Thinking about the trial of Donald Trump in New York related to hush money payments made to the porn star Stormy Daniels, do you think that it is likely or unlikely that he will be convicted?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),Party ID
How satisfied are you with the way things are going in your life these days?,"(Split B)  Thinking about the trial of Donald Trump in New York related to hush money payments made to the porn star Stormy Daniels, do you think that it is likely or unlikely that he will be convicted?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Clark County,Rural,Washoe County,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.,Dem.
How satisfied are you with the way things are going in your life these days?,Very likely,15%,14%,17%,8%,16%,12%,24%,17%,16%,8%,18%,13%,15%,15%,17%,10%,17%,5%,12%,18%,15%,6%,26%,10%,9%,28%,8%,17%,10%,24%
How satisfied are you with the way things are going in your life these days?,Somewhat likely,20%,22%,18%,22%,19%,18%,26%,23%,16%,18%,18%,21%,27%,21%,2%,22%,18%,16%,33%,20%,22%,16%,30%,16%,14%,29%,12%,27%,21%,35%
