itm,v1,registered_voters_registered_voters,gender_men,gender_women,age_18_29,age_30_44,age_45_64,age_65,race_ethnicity_white,race_ethnicity_black,race_ethnicity_oth,education_b_a,education_no_b_a,race_education_white_college,race_education_white_no_college,race_education_non_white_college,race_education_non_white_no_college,region_dekalb_fulton,region_inner_atlanta_suburbs,region_north,region_outer_atlanta_suburbs,region_south,neighborhood_type_city,neighborhood_type_suburb,neighborhood_type_rural_small_town,x2024_vote_head_to_head_biden,x2024_vote_head_to_head_trump,x2024_vote_head_to_head_oth,x2024_vote_includes_third_parties_biden,x2024_vote_includes_third_parties_trump,x2024_vote_includes_third_parties_kennedy
How satisfied are you with the way things are going in your life these days?,NET Good,23%,19%,26%,11%,17%,30%,29%,12%,46%,18%,31%,19%,20%,8%,45%,33%,32%,26%,14%,16%,25%,30%,25%,17%,54%,2%,4%,62%,2%,4%
How satisfied are you with the way things are going in your life these days?,NET Bad,22%,25%,20%,17%,19%,22%,30%,31%,7%,22%,20%,24%,27%,33%,11%,12%,20%,20%,24%,31%,17%,19%,23%,22%,2%,40%,16%,1%,42%,18%
How satisfied are you with the way things are going in your life these days?,Number of respondents,470,213,251,130,118,134,74,261,127,69,227,240,123,137,95,99,86,88,84,103,109,51,242,177,190,224,56,151,180,48
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,49%,50%,20%,24%,32%,21%,56%,29%,13%,36%,63%,19%,36%,15%,26%,18%,18%,18%,22%,26%,10%,50%,39%,39%,49%,12%,33%,40%,8%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Which comes closer to your view, even if neither is exactly right?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Which comes closer to your view, even if neither is exactly right?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"Which comes closer to your view, even if neither is exactly right?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",DeKalb / Fulton,Inner Atlanta Suburbs,North,Outer Atlanta Suburbs,South,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,Trained experts are generally too biased to be reliable,37%,44%,29%,39%,41%,32%,39%,38%,31%,41%,28%,42%,30%,43%,27%,40%,27%,28%,36%,48%,40%,33%,35%,40%,24%,47%,39%,24%,47%,35%
How satisfied are you with the way things are going in your life these days?,Trained experts are generally reliable sources of information,50%,47%,53%,55%,47%,57%,36%,47%,54%,48%,60%,44%,58%,41%,63%,48%,51%,60%,42%,44%,51%,49%,52%,47%,68%,38%,37%,68%,35%,56%
How satisfied are you with the way things are going in your life these days?,[VOL] Don’t know/Refused,14%,9%,18%,6%,12%,12%,25%,14%,15%,10%,11%,14%,12%,16%,10%,12%,22%,12%,22%,8%,9%,18%,13%,13%,9%,15%,24%,8%,17%,9%
How satisfied are you with the way things are going in your life these days?,Number of respondents,470,213,251,130,118,134,74,261,127,69,227,240,123,137,95,99,86,88,84,103,109,51,242,177,190,224,56,151,180,48
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,49%,50%,20%,24%,32%,21%,56%,29%,13%,36%,63%,19%,36%,15%,26%,18%,18%,18%,22%,26%,10%,50%,39%,39%,49%,12%,33%,40%,8%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"I’m going to describe two kinds of presidential candidates. Regardless of who you support, tell me which kind of candidate you’d prefer as president:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"I’m going to describe two kinds of presidential candidates. Regardless of who you support, tell me which kind of candidate you’d prefer as president:",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"I’m going to describe two kinds of presidential candidates. Regardless of who you support, tell me which kind of candidate you’d prefer as president:",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",DeKalb / Fulton,Inner Atlanta Suburbs,North,Outer Atlanta Suburbs,South,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,A candidate who promises to bring politics in Washington back to normal,47%,51%,44%,24%,32%,59%,66%,49%,46%,39%,51%,45%,54%,46%,47%,44%,45%,46%,43%,52%,46%,41%,49%,45%,60%,43%,21%,64%,44%,36%
How satisfied are you with the way things are going in your life these days?,A candidate who promises to fundamentally change America,44%,43%,45%,72%,62%,32%,19%,43%,46%,51%,40%,47%,38%,46%,45%,51%,45%,44%,49%,40%,44%,49%,43%,44%,35%,48%,58%,31%,46%,61%
How satisfied are you with the way things are going in your life these days?,[VOL] Don’t know/Refused,9%,7%,11%,4%,6%,9%,15%,8%,8%,9%,8%,8%,7%,8%,8%,6%,10%,10%,7%,8%,10%,9%,8%,11%,5%,9%,21%,5%,10%,4%
How satisfied are you with the way things are going in your life these days?,Number of respondents,470,213,251,130,118,134,74,261,127,69,227,240,123,137,95,99,86,88,84,103,109,51,242,177,190,224,56,151,180,48
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,49%,50%,20%,24%,32%,21%,56%,29%,13%,36%,63%,19%,36%,15%,26%,18%,18%,18%,22%,26%,10%,50%,39%,39%,49%,12%,33%,40%,8%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,(Split B)  How much attention would you say you are paying to news about the legal cases against Donald Trump?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,(Split B)  How much attention would you say you are paying to news about the legal cases against Donald Trump?,Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,(Split B)  How much attention would you say you are paying to news about the legal cases against Donald Trump?,Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",DeKalb / Fulton,Inner Atlanta Suburbs,North,Outer Atlanta Suburbs,South,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,A lot of attention,26%,30%,23%,5%,24%,29%,44%,28%,22%,27%,30%,25%,33%,25%,24%,24%,30%,23%,25%,25%,26%,29%,27%,24%,29%,25%,19%,33%,28%,16%
How satisfied are you with the way things are going in your life these days?,Some attention,37%,32%,42%,42%,31%,44%,29%,34%,40%,45%,35%,39%,33%,35%,41%,44%,32%,41%,34%,48%,33%,18%,43%,35%,41%,37%,24%,42%,36%,19%
How satisfied are you with the way things are going in your life these days?,Only a little attention,18%,23%,13%,27%,19%,15%,11%,18%,20%,11%,21%,17%,25%,14%,12%,21%,20%,21%,17%,15%,17%,45%,14%,15%,19%,18%,13%,19%,13%,43%
How satisfied are you with the way things are going in your life these days?,No attention at all,17%,15%,18%,24%,26%,11%,9%,19%,13%,15%,14%,20%,8%,25%,22%,9%,17%,13%,23%,12%,19%,8%,15%,22%,10%,19%,33%,6%,22%,22%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,2%,<.5%,4%,1%,0%,<1%,8%,<.5%,5%,2%,<1%,<.5%,1%,0%,0%,1%,0%,2%,1%,0%,5%,0%,<1%,4%,0%,1%,12%,0%,<1%,0%
How satisfied are you with the way things are going in your life these days?,Number of respondents,227,105,119,59,59,71,30,133,58,31,111,115,66,67,42,46,50,38,44,42,53,26,115,86,88,112,27,68,92,24
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,51%,48%,18%,25%,36%,18%,58%,28%,12%,35%,63%,21%,37%,13%,25%,20%,15%,17%,18%,30%,12%,49%,40%,39%,49%,12%,32%,41%,8%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(Split B)  Thinking about the trial of Donald Trump in New York related to hush money payments made to the porn star Stormy Daniels, do you think that it is likely or unlikely that he will be convicted?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(Split B)  Thinking about the trial of Donald Trump in New York related to hush money payments made to the porn star Stormy Daniels, do you think that it is likely or unlikely that he will be convicted?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"(Split B)  Thinking about the trial of Donald Trump in New York related to hush money payments made to the porn star Stormy Daniels, do you think that it is likely or unlikely that he will be convicted?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",DeKalb / Fulton,Inner Atlanta Suburbs,North,Outer Atlanta Suburbs,South,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,Very likely,10%,7%,13%,6%,15%,11%,6%,9%,13%,2%,12%,9%,11%,9%,12%,9%,8%,9%,11%,14%,8%,2%,14%,7%,17%,5%,9%,17%,6%,7%
How satisfied are you with the way things are going in your life these days?,Somewhat likely,17%,15%,18%,18%,17%,12%,22%,17%,18%,9%,23%,13%,28%,12%,15%,16%,22%,27%,11%,8%,16%,32%,17%,12%,21%,15%,8%,23%,12%,12%
How satisfied are you with the way things are going in your life these days?,Somewhat unlikely,30%,23%,37%,40%,23%,38%,15%,26%,34%,44%,34%,28%,32%,22%,41%,37%,21%,25%,31%,39%,32%,16%,31%,34%,37%,30%,10%,37%,26%,48%
How satisfied are you with the way things are going in your life these days?,Very unlikely,31%,42%,19%,28%,38%,25%,34%,33%,23%,38%,20%,37%,18%,41%,25%,30%,33%,26%,37%,17%,37%,46%,26%,32%,18%,38%,43%,17%,43%,18%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,13%,12%,14%,9%,7%,15%,24%,15%,12%,7%,10%,13%,11%,16%,6%,8%,16%,12%,11%,22%,7%,4%,13%,15%,7%,13%,30%,7%,14%,17%
How satisfied are you with the way things are going in your life these days?,Number of respondents,227,105,119,59,59,71,30,133,58,31,111,115,66,67,42,46,50,38,44,42,53,26,115,86,88,112,27,68,92,24
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,51%,48%,18%,25%,36%,18%,58%,28%,12%,35%,63%,21%,37%,13%,25%,20%,15%,17%,18%,30%,12%,49%,40%,39%,49%,12%,32%,41%,8%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(Split B)  Thinking about Donald Trump’s trial in New York related to hush money payments, do you think he will be able to get a fair and impartial trial?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(Split B)  Thinking about Donald Trump’s trial in New York related to hush money payments, do you think he will be able to get a fair and impartial trial?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"(Split B)  Thinking about Donald Trump’s trial in New York related to hush money payments, do you think he will be able to get a fair and impartial trial?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",DeKalb / Fulton,Inner Atlanta Suburbs,North,Outer Atlanta Suburbs,South,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,Yes,42%,39%,45%,50%,49%,40%,23%,28%,73%,42%,40%,44%,34%,25%,52%,73%,54%,35%,38%,41%,39%,60%,40%,38%,74%,20%,26%,77%,17%,56%
How satisfied are you with the way things are going in your life these days?,No,52%,57%,45%,42%,47%,54%,66%,66%,22%,48%,53%,52%,59%,70%,42%,25%,41%,56%,60%,48%,54%,37%,55%,52%,23%,74%,51%,20%,78%,39%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,7%,4%,10%,8%,4%,6%,11%,6%,5%,11%,7%,5%,7%,5%,6%,2%,5%,8%,2%,11%,7%,3%,5%,10%,2%,6%,23%,3%,5%,5%
How satisfied are you with the way things are going in your life these days?,Number of respondents,227,105,119,59,59,71,30,133,58,31,111,115,66,67,42,46,50,38,44,42,53,26,115,86,88,112,27,68,92,24
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,51%,48%,18%,25%,36%,18%,58%,28%,12%,35%,63%,21%,37%,13%,25%,20%,15%,17%,18%,30%,12%,49%,40%,39%,49%,12%,32%,41%,8%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"In the dispute between Israel and the Palestinians [pah-luh-stin-ians], which side do you sympathize with more: Israel or the Palestinians [pah-luh-stin-ians]?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
