itm,v1,registered_voters_registered_voters,gender_men,gender_women,age_18_29,age_30_44,age_45_64,age_65,race_ethnicity_white,race_ethnicity_black,race_ethnicity_oth,education_b_a,education_no_b_a,race_education_white_college,race_education_white_no_college,race_education_non_white_college,race_education_non_white_no_college,region_detroit,region_detroit_metro,region_east,region_north,region_west,neighborhood_type_city,neighborhood_type_suburb,neighborhood_type_rural_small_town,x2024_vote_head_to_head_biden,x2024_vote_head_to_head_trump,x2024_vote_head_to_head_oth,x2024_vote_includes_third_parties_biden,x2024_vote_includes_third_parties_trump,x2024_vote_includes_third_parties_kennedy
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,50%,49%,16%,24%,31%,25%,74%,12%,11%,31%,67%,24%,49%,7%,16%,6%,33%,32%,16%,14%,12%,50%,38%,42%,49%,9%,36%,40%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Which comes closer to your view, even if neither is exactly right?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Which comes closer to your view, even if neither is exactly right?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"Which comes closer to your view, even if neither is exactly right?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Detroit,Detroit Metro,East,North,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,Trained experts are generally too biased to be reliable,38%,38%,39%,35%,31%,47%,37%,38%,41%,36%,29%,43%,28%,44%,31%,42%,42%,34%,39%,45%,38%,31%,36%,44%,20%,53%,45%,15%,55%,50%
How satisfied are you with the way things are going in your life these days?,Trained experts are generally reliable sources of information,49%,52%,48%,57%,58%,45%,43%,49%,45%,59%,63%,44%,62%,43%,69%,45%,47%,55%,45%,47%,52%,57%,53%,43%,70%,32%,48%,73%,30%,48%
How satisfied are you with the way things are going in your life these days?,[VOL] Don’t know/Refused,12%,10%,13%,8%,11%,8%,20%,13%,14%,5%,8%,13%,10%,14%,0%,14%,11%,11%,16%,8%,10%,12%,11%,13%,11%,14%,7%,11%,15%,2%
How satisfied are you with the way things are going in your life these days?,Number of respondents,520,282,235,73,147,162,121,397,69,40,239,278,194,201,38,71,33,174,164,75,74,67,265,188,223,247,50,193,200,48
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,50%,49%,16%,24%,31%,25%,74%,12%,11%,31%,67%,24%,49%,7%,16%,6%,33%,32%,16%,14%,12%,50%,38%,42%,49%,9%,36%,40%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"I’m going to describe two kinds of presidential candidates. Regardless of who you support, tell me which kind of candidate you’d prefer as president:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"I’m going to describe two kinds of presidential candidates. Regardless of who you support, tell me which kind of candidate you’d prefer as president:",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"I’m going to describe two kinds of presidential candidates. Regardless of who you support, tell me which kind of candidate you’d prefer as president:",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Detroit,Detroit Metro,East,North,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,A candidate who promises to bring politics in Washington back to normal,49%,51%,47%,24%,33%,51%,77%,51%,43%,42%,54%,45%,56%,48%,45%,41%,42%,45%,52%,59%,42%,52%,46%,51%,63%,40%,30%,66%,43%,37%
How satisfied are you with the way things are going in your life these days?,A candidate who promises to fundamentally change America,41%,39%,43%,70%,53%,38%,14%,38%,47%,53%,34%,44%,32%,41%,42%,53%,50%,43%,38%,31%,49%,40%,43%,38%,28%,51%,40%,26%,49%,51%
How satisfied are you with the way things are going in your life these days?,[VOL] Don’t know/Refused,11%,11%,10%,6%,15%,11%,9%,12%,10%,5%,11%,10%,11%,12%,13%,6%,8%,12%,11%,10%,9%,8%,11%,11%,8%,9%,30%,8%,8%,12%
How satisfied are you with the way things are going in your life these days?,Number of respondents,520,282,235,73,147,162,121,397,69,40,239,278,194,201,38,71,33,174,164,75,74,67,265,188,223,247,50,193,200,48
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,50%,49%,16%,24%,31%,25%,74%,12%,11%,31%,67%,24%,49%,7%,16%,6%,33%,32%,16%,14%,12%,50%,38%,42%,49%,9%,36%,40%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,(Split B)  How much attention would you say you are paying to news about the legal cases against Donald Trump?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,(Split B)  How much attention would you say you are paying to news about the legal cases against Donald Trump?,Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,(Split B)  How much attention would you say you are paying to news about the legal cases against Donald Trump?,Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Detroit,Detroit Metro,East,North,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,A lot of attention,32%,40%,24%,23%,23%,31%,44%,33%,14%,47%,27%,34%,27%,35%,28%,31%,18%,33%,32%,36%,30%,28%,33%,32%,33%,36%,12%,34%,37%,25%
How satisfied are you with the way things are going in your life these days?,Some attention,33%,35%,31%,30%,41%,28%,33%,35%,28%,25%,36%,32%,35%,36%,45%,20%,33%,30%,34%,28%,47%,26%,37%,30%,33%,33%,34%,35%,35%,20%
How satisfied are you with the way things are going in your life these days?,Only a little attention,25%,17%,33%,43%,23%,28%,17%,23%,35%,27%,26%,24%,27%,19%,16%,38%,37%,25%,26%,26%,11%,35%,20%,28%,26%,20%,40%,26%,18%,40%
How satisfied are you with the way things are going in your life these days?,No attention at all,10%,8%,12%,4%,13%,13%,6%,10%,22%,0%,11%,10%,11%,9%,11%,12%,11%,11%,8%,10%,12%,11%,10%,10%,8%,11%,15%,5%,10%,15%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
How satisfied are you with the way things are going in your life these days?,Number of respondents,280,144,135,30,82,94,65,217,33,23,136,141,113,102,20,36,18,100,89,42,31,41,140,99,131,117,32,116,102,25
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,46%,53%,12%,26%,32%,26%,76%,11%,10%,35%,63%,27%,47%,6%,15%,6%,34%,32%,18%,10%,13%,47%,40%,45%,44%,11%,39%,39%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(Split B)  Thinking about the trial of Donald Trump in New York related to hush money payments made to the porn star Stormy Daniels, do you think that it is likely or unlikely that he will be convicted?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(Split B)  Thinking about the trial of Donald Trump in New York related to hush money payments made to the porn star Stormy Daniels, do you think that it is likely or unlikely that he will be convicted?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"(Split B)  Thinking about the trial of Donald Trump in New York related to hush money payments made to the porn star Stormy Daniels, do you think that it is likely or unlikely that he will be convicted?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Detroit,Detroit Metro,East,North,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,Very likely,13%,15%,11%,6%,17%,10%,18%,14%,10%,11%,12%,14%,14%,15%,2%,14%,10%,14%,12%,12%,16%,14%,15%,11%,18%,8%,10%,20%,9%,12%
How satisfied are you with the way things are going in your life these days?,Somewhat likely,22%,21%,22%,25%,19%,20%,26%,22%,8%,29%,27%,19%,23%,23%,45%,7%,3%,32%,21%,7%,26%,12%,32%,13%,28%,15%,25%,27%,15%,31%
How satisfied are you with the way things are going in your life these days?,Somewhat unlikely,28%,31%,26%,46%,28%,26%,26%,31%,24%,22%,21%,32%,25%,34%,10%,29%,27%,24%,30%,35%,27%,29%,22%,36%,23%,37%,14%,22%,35%,35%
How satisfied are you with the way things are going in your life these days?,Very unlikely,22%,17%,27%,16%,25%,28%,14%,17%,43%,35%,21%,24%,18%,16%,38%,40%,55%,19%,20%,24%,23%,42%,17%,23%,19%,26%,25%,19%,27%,18%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,15%,14%,13%,8%,12%,16%,16%,16%,14%,3%,19%,11%,20%,12%,4%,10%,4%,11%,18%,23%,8%,4%,16%,17%,12%,14%,25%,12%,15%,4%
How satisfied are you with the way things are going in your life these days?,Number of respondents,280,144,135,30,82,94,65,217,33,23,136,141,113,102,20,36,18,100,89,42,31,41,140,99,131,117,32,116,102,25
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,46%,53%,12%,26%,32%,26%,76%,11%,10%,35%,63%,27%,47%,6%,15%,6%,34%,32%,18%,10%,13%,47%,40%,45%,44%,11%,39%,39%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(Split B)  Thinking about Donald Trump’s trial in New York related to hush money payments, do you think he will be able to get a fair and impartial trial?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(Split B)  Thinking about Donald Trump’s trial in New York related to hush money payments, do you think he will be able to get a fair and impartial trial?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"(Split B)  Thinking about Donald Trump’s trial in New York related to hush money payments, do you think he will be able to get a fair and impartial trial?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Detroit,Detroit Metro,East,North,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,Yes,42%,43%,40%,35%,42%,40%,47%,39%,56%,51%,48%,38%,48%,34%,49%,55%,51%,42%,46%,31%,43%,47%,50%,31%,69%,16%,38%,72%,15%,31%
How satisfied are you with the way things are going in your life these days?,No,52%,50%,54%,56%,53%,52%,49%,55%,32%,42%,48%,55%,48%,60%,38%,36%,49%,52%,49%,59%,51%,51%,45%,60%,24%,81%,50%,20%,83%,66%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,6%,7%,5%,9%,5%,7%,4%,5%,12%,6%,5%,7%,3%,6%,12%,8%,0%,6%,5%,9%,6%,1%,5%,9%,7%,3%,12%,8%,2%,3%
How satisfied are you with the way things are going in your life these days?,Number of respondents,280,144,135,30,82,94,65,217,33,23,136,141,113,102,20,36,18,100,89,42,31,41,140,99,131,117,32,116,102,25
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,46%,53%,12%,26%,32%,26%,76%,11%,10%,35%,63%,27%,47%,6%,15%,6%,34%,32%,18%,10%,13%,47%,40%,45%,44%,11%,39%,39%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"In the dispute between Israel and the Palestinians [pah-luh-stin-ians], which side do you sympathize with more: Israel or the Palestinians [pah-luh-stin-ians]?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"In the dispute between Israel and the Palestinians [pah-luh-stin-ians], which side do you sympathize with more: Israel or the Palestinians [pah-luh-stin-ians]?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
