ResponseId,Student,Q1,QNEW,Q2,Q3,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q6,Q7_x1,Q7_x4,Q7_x5,Q7_x6,Q7_x7,Q7_x8,Q7_x9,Q7_x10,Q7_x11,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q8_12,Q8_13,Q8_14,Q8_15,Q8_16,Q8_17,Q8_18,Q8_19,Q9,Q10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q13,Q14,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q17,Q18,Q19,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_11,Q20_12,Q20_13,Q20_14,Q20_15,Q21_1,Q21_2,Q21_3,Q21_4,Q23_3,Q23_4,Q23_5,Q23_6,Q23_7,Q23_8,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q24_8,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q25_7,Q25_8,Q25_9,Q25_10,Q25_11,Q25_12,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q27,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q28_9,Q28_10,Q28_11,Q28_10_TEXT,Q29_1,Q29_2,Q29_3,Q29_4,Q30,Q31,Q32_1,Q32_2,Q32_3,Q32_4,Q34,Q35,Q36,Q37,Q39_1,Q39_2,Q39_3,Q39_4,Q39_5,QPID100,Q260,Q270,R01,R02,R03_1,R03_2,R03_3,R03_4,R03_5,R03_6,R03_7,R03_8,R03_9,R03_10,R04,xacslang,xhhno,xhispan,xppracem,xspanish,xurbanicity,ppage,ppeducat,ppeduc5,ppethm,ppgender,pphhsize,pphouse4,ppinc7,ppmarit5,ppmsacat,ppreg4,pprent,ppstaten,ppemploy,ppt18ov,ppkid017,PPREG9,weight
R_7qVxX4Km97S2MJM,1,1,1,1,3,2,3,3,2,2,5,1,1,3,3,3,2,2,2,2,3,3,3,3,2,7,1,1, , , , , , , ,2,7,2,4,1,7,7,4,2,2, ,1,1,3, ,3, ,4,1,2,1,1,1,1,2,2,2, ,2, ,2,1,2,2,4, , ,2,2,2,1, , ,1,2,2, , ,1,1,4,1,4,3,2,2, ,2, ,2,0,0,0,0,0,0,0,1,2, ,1, , , ,2, , ,2,2,2,3,4,4,4,2,4,2,1,1,0,1,0,0,1,0,1,1,0,Disability rights,3,4,4,2,2,2,2,1,2,1,1,1,2,1,4,4,2,3,1,2,13,6,1,1, , , , , , , , , , ,1,5,912107,1,1,1,1,21,3,3,1,2,2,3,4,5,1,4,2,84,3,2,0,8,1.2227
R_3uJaqPRTBwct9Tc,1,2,2,1,1,1,1,3,1,1,5,1,1,1,1,1,3,2,2,3,1,2,3,3,6,4,4,5,6,2,2,2,2,4,6, , , , , , , , ,2,1,3,2,2,3,2,2,2,4,1,3,3,1,3,2,2,2,2,1, ,3,3, ,5,3,4,1,1, , , , ,2,2,1,3,3,3,1, , ,4,1,3,5,2,1,2,1,2,2,1,0,0,0,0,0,0,0,1,1,1,2,2,2,1,2,2,2,2,2,2,2,4,2,1,2,4,0,0,0,0,0,0,0,0,0,0,1,-1,4,4,4,4,1, ,2,2,2,2,2,2,2,1,2,4,3,2,2,3,1,6,4, ,3,3,1,2, , , , , , ,1,5,914429,1,1,1,3,21,3,3,1,1,4,1,7,5,1,1,1,14,3,4,0,1,1.161
R_2XfycutERv3KNLX,1,1,2,2,2,1,1,1,1,1,3,1,1,1,2,1,2,2,2,2,3,2,2,2,5,3,4,5, , , , , , , ,4,5,4,5,4,7,4,4,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,4,3, ,3, ,3,4,2,3,3, , ,2,2,2,1, , ,1,3,3, , ,1,1,2,2,1,2,1,2,2,2,1,2,1,0,0,0,0,1,0,0,1,1,1,2,2,2,1,2,2,2,2,2,3,2,3,2,2,2,2,1,0,1,0,0,1,0,1,0,0,0,-1,4,4,4,4,2,2,2,2,1,2,3,3,2,2,1,2,2,1,2,2,1,4,0, , , , , , , , , , , , ,2,915739,2,1,1,1,20,3,3,4,2,4,1,1,5,1,4,1,93,3,2,2,9,1.3583
R_2pZ2NO1TFbaALst, ,1,1,1,3,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,3,5,4,4,4, , , , , , , ,4,5,4,4,4,4,4,4,2,1, ,3,1,2, ,1, ,3,1,2,1,2,1,2,2,2,1, ,1, ,2,2,3,1,4, , ,2,3,2,2, , ,2,3,3, , ,3,2,3,1,2,2,1,1, ,1, ,1,0,1,0,0,0,0,0,0,1, ,1, , , ,2, , ,2,2,2,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1, ,3,4,3,4,3, ,2,2,2,2,2,2,2,1,3,3,3,2,2,3,1,6,1,1, , , , , , , , , , ,1,2,916578,2,1,2,1,20,3,3,4,2,5,3,3,5,1,4,2,93,3,3,2,9,1.1043
R_7SAk67oAUtAQ6Bt, ,1,1,1,2,3,2,2,1,1,5,2,1,2,2,1,3,3,2,2,1,3,3,2,5,5,5,5, , , , , , , ,1,7,2,3,1,7,3,1,3,1, ,2,1,3, ,2, ,3,1,1,1,1,1,2,2,2,3, ,3, ,3,2,3,1,3, , ,1,3,2,1, , ,2,2,2, , ,1,3,3,1,2,2,2,2, ,1, ,2,1,0,0,0,0,0,0,0,2, ,1, , , ,2, , ,2,2,2,3,3,3,3,2,3,2,1,1,1,1,0,0,1,0,1,0,0, ,2,3,3,2,1, ,2,2,1,2,1,1,2,1,3,3,2,2,2,2,2,4,1,1, , , , , , , , , , ,1,5,919360,1,2,1,3,19,3,3,2,1,2,1,7,5,1,4,1,93,2,2,0,9,0.8171
R_3HtW8opm0o4hsiH, ,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,2,1,2,2,3,2,3,3,3,4,4,4,1,3,1,4,2,2,1, , , , , , , , ,4,2,2, ,1,2,1, ,1, ,1,2,1,1,2,2,2,1,3,3, ,1,2, ,2,2,3,1,2, , , , ,2,2,1,2,2,2,2, , ,2,1,2,4,1,1,1, ,1, ,0,0,0,0,0,0,0,1, ,1, ,1,2,1, ,2,1, , , ,3,2,2,3,2,2,2,1,0,0,0,0,1,0,1,1,0,0, ,1,1,2,3,3, ,2,2,2,2,1,1,2,1,4,3,3,2,3,3,13,6,1,1, , , , , , , , , , ,1,5,919379,1,1,1,2,22,3,3,1,1,3,1,4,5,1,3,1,55,2,3,0,5,0.7284
R_7BJ1cUOGFgvyNaN, ,1,2,1,1,1,2,2,1,2,1,1,2,1,1,3,2,-1,2,2,3,3,3,3,4,4,4,4,3,4,4,4,4,4,4, , , , , , , , ,3,1,1, ,1,1,1, ,1, ,1,2,2,3,2,1,2,3,3,3, ,3,3, ,3,1,3,2,2, , , , ,2,2,2,2,2,2,2, , ,1,1,1,1,1,1,2, ,2, ,0,0,0,0,0,0,0,1, ,1, ,2,2,1, ,2,2, , , ,3,3,3,3,3,3,2,1,0,1,0,0,1,1,1,0,0,0, ,2,2,2,2,3, ,1,2,1,2,1,1,2,2,4,3,3,2,2,1,2,2,1,1, , , , , , , , , , ,1,5,919651,1,1,1,3,19,3,3,1,2,3,1,6,5,1,3,1,54,2,3,0,5,0.5278
R_3CqElDJmGQIPoWa,3,1,2,2,4,1,1,1,1,1,1,1,1,1,1,3,3,3,3,4,4,3,4,3,4,4,4,4, , , , , , , ,5,2,6,4,4,3,5,5,4,2, ,2,1,2, ,2, ,3,2,2,2,1,2,1,2,3,1, ,2, ,1,2,1,2,2, , ,2,2,2,1, , ,1,2,2, , ,1,1,2,1,2,2,1,1, ,1, ,1,1,0,0,0,0,0,0,0,1, ,2, , , ,2, , ,2,2,2,2,2,2,2,2,2,2,1,0,1,1,0,1,1,1,1,0,0, ,2,2,2,2,1, ,2,2,1,2,1,1,2,1,4,4,4,3,4,3,1,2,1,1, , , , , , , , , , ,1,5,919916,1,1,1,3,21,3,3,1,1,4,1,5,5,1,2,1,35,1,4,0,3,0.9762
R_70jhqNCUoJarm5a, ,1,2,1,3,2,2,3,1,1,4,2,1,1,2,1,2,2,2,2,2,2,3,2,6,5,7,7,7,5,6,6,6,6,7, , , , , , , , ,3,1,3, ,1,2,1, ,1, ,1,1,1,1,2,1,2,2,1,2, ,2,2, ,2,3,2,1,2, , , , ,2,2,2,2,2,2,1, , ,4,1,2,2,2,2,2, ,2, ,0,0,0,0,0,0,0,1, ,1, ,2,2,2, ,2,2, , , ,2,4,4,3,2,4,3,0,0,0,0,0,0,0,0,0,0,1, ,2,3,2,2,3, ,2,2,2,2,1,1,3,2,3,4,3,2,1,3,13,6,1,1, , , , , , , , , , ,1,5,920467,1,1,1,3,22,2,2,3,2,5,1,5,5,1,4,1,87,2,3,2,8,1.0604
R_3tfzEhWWN0B0ebf, ,1,2,1,2,2,2,2,2,2,3,2,1,2,2,3,3,3,2,3,2,3,4,3,5,5,6,6,6,4,5,4,4,5,7, , , , , , , , ,4,1,2, ,2,2,2, ,2, ,1,2,2,3,2,2,2,2,2,1, ,2,2, ,2,2,3,1,1, , , , ,2,2,2,2,2,2,1, , ,4,1,2,1,1,2,2, ,2, ,0,1,0,0,0,0,0,0, ,2, ,2,1,1, ,1,2, , , ,2,2,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,1, ,2,2,1,1,3, ,2,1,1,2,1,3,3,1,3,4,2,4,4,3,13,6,1,1, , , , , , , , , , ,1,5,923949,1,1,1,1,22,4,4,1,1,3,1,5,5,0,2,1,46,3,3,0,4,0.6044
R_75yo29tAej0vPh8, ,2,1,1,3,2,1,1,1,1,3,2,1,1,2,3,3,2,3,3,2,3,3,3,4,5,5,5, , , , , , , ,6,4,4,6,5,3,4,2,2,1, ,2,1,2, ,2, ,2,1,3,1,1,1,2,2,4,1, ,5, ,3,3,3,1,3, , ,1,1,1,1, , ,1,1,1, , ,1,1,2,2,2,2,1,2, ,1, ,1,0,1,0,0,0,0,0,0,1, ,2, , , ,1, , ,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0, ,3,3,3,3,3, ,2,2,2,2,2,2,2,2,3,3,3,2,2,1,1,5,3, ,1,1,3, , , , , , , ,1,2,924103,5,1,2,3,22,3,3,4,2,4,1,4,3,1,3,1,59,1,4,0,5,0.814
R_1fxcNY01vdCcVhl, ,1,2,1,2,1,2,3,1,1,3,1,1,1,2,2,3,3,3,4,2,3,4,4,3,3,3,2, , , , , , , ,4,6,6,3,2,5,3,2,1,1, ,1,1,1, ,1, ,1,1,2,2,1,2,2,2,2,1, ,1, ,2,2,3,2,2, , ,2,2,3,3, , ,2,3,3, , ,1,1,2,1,2,2,1,1, ,1, ,1,0,0,0,0,0,0,0,1,1, ,2, , , ,2, , ,2,2,2,2,3,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1, ,4,4,3,4,3, ,2,2,2,2,2,2,2,2,1,3,3,3,5,6,13,6,1,1, , , , , , , , , , ,1,3,924814,2,1,1,1,22,3,3,4,1,6,1,6,5,1,4,1,84,3,5,1,8,1.212
R_6eqUTckW6CCZGsV, ,1,2,1,2,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,4,3,5,4,3,3,2,2,3,2,6, , , , , , , , ,1,1,2, ,1,1,1, ,4, ,1,2,3,1,2,2,2,1,1,2, ,2,1, ,2,1,3,1,2, , , , ,2,2,3,3,3,2,2, , ,2,1,2,5,1,-1,1, ,1, ,0,1,0,0,0,0,0,0, ,1, ,2,2,2, ,2,2, , , ,3,2,3,3,2,3,3,0,0,1,0,0,0,0,0,1,0,0, ,3,3,2,2,3, ,2,2,2,2,3,2,2,1,3,4,3,2,1,1,1,5,1,1, , , , , , , , , , ,1,2,751039,1,1,1,1,21,3,3,1,1,3,1,4,5,1,3,1,74,2,3,0,7,0.5125
R_1oGQubEEG4XNSqR,1,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,4,4,4,4,4,4,4,4,4,4,4, , , , , , , , ,3,1,2, ,2,2,2, ,2, ,1,3,3,3,3,1,1,2,2,2, ,3,3, ,5,2,3,1,2, , , , ,2,2,2,2,2,2,2, , ,4,1,1,1,1,1,1, ,1, ,0,0,0,0,0,0,0,1, ,2, ,2,2,2, ,2,2, , , ,2,2,3,3,1,3,2,0,0,1,0,0,0,1,0,0,0,0,-1,2,2,2,1,3, ,2,2,2,2,2,2,2,1,4,3,2,2,2,1,2,4,1,1, , , , , , , , , , ,1,5,926882,1,1,1,3,21,3,3,1,1,4,1,5,5,1,4,1,84,1,3,1,8,1.6277
R_7hhXaGPEYAlFKZ4,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,3,3,3,3,4,2,3,3,4,4,7,7,7,3,6,4,4,4,7,4, , , , , , , , ,3,1,1, ,1,1,2, ,1, ,1,2,2,2,2,1,1,1,1,5, ,2,2, ,1,2,1,1,2, , , , ,2,2,1,2,2,2,2, , ,3,1,4,4,1,1,2, ,1, ,0,0,0,0,0,0,0,1, ,1, ,2,1,1, ,2,2, , , ,3,4,3,4,1,2,2,1,0,0,1,1,0,1,1,1,0,0,-1,2,2,1,1,2,1,2,2,1,2,1,1,1,1,4,4,4,4,4,3,2,1,4, ,1,1,3,3, , , , , , ,1,5,928406,1,1,1,3,20,3,3,1,2,5,1,7,5,1,2,1,34,2,4,1,3,1.0088
R_3eDh6ipLcBpxFx8, ,1,1,1,3,4,3,3,3,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4, , , , , , , , ,3,1,4, ,2,2,2, ,2, ,1,1,1,1,1,2,2,2,3,1, ,3,3, ,2,2,3,1,1, , , , ,2,2,2,2,2,2,1, , ,3,1,5,3,2,2,2, ,2, ,1,0,0,0,1,1,0,0, ,1, ,2,2,2, ,2,1, , , ,2,2,4,3,2,2,2,0,0,0,1,0,0,1,0,0,0,0, ,2,2,2,2,3, ,2,2,2,2,3,3,2,2,3,3,3,5,2,1,1,6,2, ,1,1, , , , , , , , ,1,5,928414,1,6,1,3,20,3,3,5,1,4,1,7,5,1,2,1,33,3,3,1,3,1.694
R_7dMT1dRGL7iG0wh,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,3,2,2,2,7,7,7,7, , , , , , , ,7,7,7,6,6,7,6,6,2,1, ,1,1,1, ,2, ,3,1,2,2,2,2,1,1,3,2, ,1, ,2,2,2,1,5, , ,2,2,2,1, , ,1,2,2, , ,1,1,3,2,2,3,2,2, ,2, ,2,1,0,0,0,0,1,0,0,1, ,2, , , ,2, , ,2,2,2,2,2,2,2,2,2,2,0,0,1,1,0,1,1,1,0,0,0,-1,3,2,3,2,3, ,2,2,2,2,1,1,1,1,3,3,2,2,2,1,1,5,2, ,1,1, , , , , , , , ,1,5,928778,1,1,1,3,19,2,2,1,2,4,1,7,5,1,1,1,23,3,4,0,2,0.7181
R_1YlguIdYWuBbnoS, ,3,2,1,3,2,3,4,4,2,4,2,1,2,3,3,2,1,2,3,3,2,4,3,1,1,7,7,1,3,1,4,2,1,1, , , , , , , , ,4,2,1, ,1,1,1, ,1, ,3,2,2,1,2,1,1,2,2,2, ,2,1, ,2,2,2,1,3, , , , ,2,2,1,2,2,2,1, , ,4,1,1,1,1,1,2, ,1, ,0,0,0,0,0,0,0,1, ,1, ,2,2,1, ,2,2, , , ,4,4,4,4,2,3,1,1,0,1,1,1,1,1,1,1,0,0, ,1,1,2,1,3, ,2,2,2,2,1,1,2,2,4,4,4,4,4,3,1,4,2, ,1,3, , , , , , , , ,1,5,929789,1,1,1,3,21,4,4,1,2,4,1,7,5,1,1,1,23,2,4,0,2,0.5936
R_7tEXwqXXwWdqL0e,1,1,2,1,2,5,2,2,2,2,3,1,2,2,3,2,2,2,2,2,2,2,2,2,6,6,6,6, , , , , , , ,6,6,6,6,6,6,6,4,3,2,3,2,1,3,2,2,2,3,1,2,3,1,2,1,2,3,2, ,2, ,3,2,2,2,5, , ,1,1,1,1, , ,2,1,1, , ,2,2,2,1,2,5,1,1,2,1,2,1,0,0,0,0,0,0,0,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,1,-1,2,3,2,2,2,2,2,2,1,2,2,2,2,1,2,3,2,2,2,2,13,6,3, ,1,1,1, , , , , , , ,1,5,930005,1,1,1,3,19,3,3,1,1,4,1,7,5,1,3,1,52,3,4,0,5,1.7534
R_52ocoqWnPqhMPKu, ,1,2,1,1,2,3,2,3,2,4,1,1,1,3,2,2,3,3,3,2,2,3,3,3,3,4,4, , , , , , , ,3,4,3,4,3,4,4,3,3,1, ,2,2,2, ,3, ,3,1,3,2,1,2,2,2,2,2, ,2, ,2,2,2,2,3, , ,2,2,3,2, , ,3,3,2, , ,2,2,2,2,2,2,2,2, ,2, ,2,1,0,0,0,0,0,0,0,1, ,2, , , ,2, , ,2,2,2,3,2,2,2,1,2,2,0,0,1,1,0,0,1,0,0,0,0, ,2,2,2,3,3, ,2,2,2,2,2,1,3,2,2,3,3,2,2,2,11,4,1,1, , , , , , , , , , ,1,5,930078,1,1,1,3,18,2,2,5,2,8,1,6,5,1,2,1,34,3,2,6,3,0.4086
R_3hFRJ5etWnA3Vty, ,1,1,2,4,2,1,1,1,1,5,1,1,1,2,2,1,1,1,1,1,2,1,3,7,7,7,7, , , , , , , ,2,6,7,3,4,7,7,3,4,1, ,1,1,3, ,4, ,4,1,2,1,1,2,2,2,1,2, ,1, ,1,1,3,1,4, , ,2,2,2,2, , ,2,2,2, , ,1,3,5,1,2,4,2,2, ,2, ,1,1,1,0,0,0,0,1,0,1, ,1, , , ,1, , ,2,2,2,3,3,4,2,1,3,3,0,0,0,0,0,0,0,0,0,0,1, ,3,3,3,3,3, ,2,2,2,2,2,2,2,2,1,4,2,2,2,2,13,6,1,1, , , , , , , , , , ,1,5,930098,3,1,1,1,24,4,4,4,2,3,3,6,5,1,1,1,21,1,3,0,2,0.4526
R_2AKU12WHiMmGYz7, ,1,1,1,3,2,2,3,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,4,5,-1,6,3,5,3,5,5,5,3, , , , , , , , ,3,2,2, ,1,2,1, ,1, ,2,2,2,2,2,1,1,4,2,4, ,2,2, ,1,2,1,2,2, , , , ,2,2,1,2,2,2,2, , ,3,2,2,2,1,1,1, ,1, ,0,0,0,0,0,0,0,1, ,2, ,2,2,2, ,2,2, , , ,3,3,2,3,2,2,1,0,0,1,1,0,1,1,1,1,0,0, ,3,2,2,2,3, ,2,2,2,2,2,2,2,1,3,3,3,3,3,3,2,2,1,1, , , , , , , , , , ,1,5,930139,5,1,1,3,18,2,2,4,1,3,1,6,5,1,3,1,56,3,3,0,5,0.3444
R_633iYzEA81op15U, ,1,2,1,2,1,1,1,1,1,1,1,1,1,2,4,-1,4,4,4,4,4,4,4,4,4,6,5,1,4,4,4,4,3,5, , , , , , , , ,4,1,1, ,1,1,1, ,1, ,3,3,3,3,3,1,2,3,1,1, ,3,3, ,2,2,4,3,3, , , , ,3,3,3,3,3,3,3, , ,5,5,2,5,1,1,1, ,1, ,0,0,0,0,0,0,0,1, ,1, ,2,1,2, ,2,2, , , ,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1, ,2,2,2,2,1, ,2,2,1,2,1,1,1,1,4,3,4,3,3,1,2,3,4, ,1,3,3,3, , , , , , ,1,5,930239,2,6,1,3,20,3,3,4,1,4,1,7,5,0,3,1,56,2,4,0,5,1.4052
R_5NJOkpuhCktQ7hM, ,1,2,1,1,1,2,1,1,1,3,1,1,1,1,3,2,3,4,4,2,3,4,2,6,5,5,6,6,2,3,3,3,4,6, , , , , , , , ,4,2,1, ,1,2,1, ,2, ,3,1,3,1,2,1,2,1,1,-1, ,2,2, ,2,2,4,1,2, , , , ,2,2,2,2,2,2,1, , ,3,2,3,4,2,2,1, ,2, ,1,0,0,0,0,0,1,0, ,1, ,-1,-1,-1, ,-1,-1, , , ,2,4,3,2,1,2,3,1,1,1,0,0,1,0,0,0,0,0, ,2,3,3,3,1, ,1,1,2,2,1,1,1,1,3,4,4,2,1,3,13,6,2, ,1,3, , , , , , , , ,1,5,930534,1,1,1,2,20,3,3,1,2,4,1,4,5,0,3,1,55,3,4,0,5,1.1744
R_5Hzc5254LAy23UT, ,3,2,1,1,1,1,1,1,1,4,1,2,2,2,2,3,2,2,2,1,2,3,2,5,5,3,6, , , , , , , ,2,7,4,3,5,4,5,2,4,1, ,2,1,2, ,2, ,4,1,3,1,1,2,2,2,1,2, ,1, ,1,1,2,1,3, , ,1,2,1,1, , ,1,2,2, , ,1,1,4,1,2,1,1,2, ,2, ,1,0,1,0,0,0,0,0,0,1, ,2, , , ,1, , ,2,2,1,1,1,2,1,1,3,2,1,0,1,0,0,1,0,0,1,0,0, ,3,3,1,2,3, ,2,2,1,2,1,2,2,1,3,4,2,3,3,3,6,5,2, ,1,1, , , , , , , , ,1,5,930550,1,4,1,3,20,2,2,3,1,5,1,7,5,1,3,1,54,3,5,0,5,1.7091
R_7CBzrI3IUzRsMTO, ,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,4,4,4,4, , , , , , , ,4,4,4,4,4,4,4,4,3,1, ,3,3,2, ,2, ,2,3,3,3,3,3,1,1,3,3, ,3, ,3,3,2,3,5, , ,3,3,3,3, , ,3,3,3, , ,3,3,5,5,5,5,2,2, ,1, ,1,0,0,0,0,0,0,0,1,1, ,1, , , ,1, , ,1,1,1,3,2,3,3,3,4,2,0,0,0,0,0,0,0,0,0,0,1, ,2,2,2,3,3, ,2,2,2,2,3,3,3,2,3,3,3,3,3,6,2,4,1,1, , , , , , , , , , ,1,5,930776,1,1,1,3,20,3,3,1,1,4,2,5,5,0,1,1,23,3,4,0,2,0.4393
R_78cv6xqiSmBX1hD,1,2,2,1,1,3,3,3,2,2,3,2,1,1,2,3,3,4,3,3,4,2,4,3,5,4,5,4,6,2,4,2,3,2,7, , , , , , , , ,4,1,2,1,1,2,1,1,1,3,1,3,1,1,2,1,2,2,2,2, ,2,2, ,2,1,4,1,2, , , , ,2,2,1,2,2,2,2, , ,2,1,2,2,1,1,2,1,1,1,0,0,0,0,0,0,0,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,-1,2,2,2,2,1, ,2,2,1,2,1,2,2,2,4,4,4,2,1,6,13,5,1,1, , , , , , , , , , ,1,5,930836,1,1,1,3,20,3,3,1,2,5,1,7,5,1,1,1,21,2,4,1,2,0.7417
R_2qwSv0d6ues9lcd, ,1,2,1,1,2,2,1,1,2,3,2,1,1,1,3,3,3,2,2,1,3,4,3,5,5,6,6,7,4,4,4,4,4,6, , , , , , , , ,2,1,3, ,2,1,1, ,1, ,2,2,2,1,2,2,2,1,2,1, ,1,2, ,2,2,2,1,2, , , , ,2,2,1,2,2,2,1, , ,2,1,2,2,2,1,2, ,2, ,1,0,0,0,0,0,0,0, ,1, ,2,2,1, ,2,2, , , ,2,3,3,2,1,2,2,1,0,0,1,0,0,0,0,1,0,0, ,2,2,2,2,1, ,2,2,1,1,1,1,2,1,3,4,3,2,2,2,13,5,1,1, , , , , , , , , , ,1,5,930858,1,1,1,3,19,2,2,1,2,3,1,7,5,1,2,1,31,3,3,0,3,0.4145
R_7O8sHlH65sUn2Z6,1,1,1,1,3,1,1,3,1,1,1,1,1,1,2,1,2,2,2,2,3,2,3,3,7,4,7,7,7,4,7,3,5,5,6, , , , , , , , ,4,2,3,1,1,3,1,1,1,3,1,3,2,1,2,1,2,2,1,2, ,1,2, ,3,2,5,3,3, , , , ,3,3,2,3,2,2,2, , ,4,5,3,3,2,2,2,1,1,1,0,0,0,0,0,0,0,1,1,1,2,2,2,1,2,2,1,2,2,2,3,3,2,3,1,1,3,1,1,1,1,1,1,1,1,1,0,0,-1,4,2,2,4,1,1,2,2,2,2,2,2,2,2,2,3,3,2,2,2,13,6,2, ,1,1, , , , , , , , ,1,5,930875,1,6,1,3,23,3,3,5,2,4,1,3,5,1,1,2,23,2,3,1,2,0.6104
R_2LFgN7BmiIucdZR, ,3,2,1,1,1,2,1,1,2,4,1,1,1,1,1,1,1,1,2,2,1,2,2,4,4,4,4,5,5,3,6,6,5,4, , , , , , , , ,4,1,3, ,2,2,1, ,2, ,1,2,1,1,2,2,2,2,3,1, ,2,1, ,2,2,3,1,1, , , , ,2,2,1,2,2,2,1, , ,3,1,2,2,2,1,2, ,2, ,0,0,0,0,0,0,0,1, ,2, ,2,2,2, ,2,2, , , ,2,2,3,3,2,3,2,0,0,0,0,0,0,1,1,0,0,0, ,3,2,2,3,1, ,2,2,1,2,1,2,2,1,3,3,2,2,2,2,2,1,2, ,1,2, , , , , , , , ,1,5,930910,1,1,1,1,20,3,3,1,1,5,1,5,5,1,2,1,45,2,2,3,4,0.5996
R_7J9Chg1XDLir8UF, ,1,2,1,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,4,4,4,4, , , , , , , ,4,4,4,4,4,4,4,4,3,2, ,2,2,2, ,2, ,2,3,3,3,3,3,2,2,3,3, ,3, ,3,3,2,2,3, , ,3,1,1,1, , ,1,3,3, , ,1,1,2,2,2,2,2,2, ,2, ,2,0,0,0,0,0,0,0,1,1, ,1, , , ,1, , ,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1, ,3,3,3,3,3, ,2,2,2,2,2,2,3,2,2,2,2,2,2,3,13,5,1,1, , , , , , , , , , ,1,5,931191,1,1,1,3,19,3,3,1,2,4,1,7,5,1,3,1,56,3,3,1,5,0.9163
R_72TTAE0VvkHDFvz, ,1,2,1,1,2,2,2,2,2,5,1,2,1,2,2,2,2,2,2,2,2,3,3,5,5,5,5,6,1,1,2,1,3,7, , , , , , , , ,4,1,3, ,2,2,2, ,1, ,1,1,1,1,1,2,2,2,1,2, ,2,2, ,3,1,4,1,1, , , , ,2,2,2,2,2,2,1, , ,4,1,3,4,1,2,2, ,2, ,0,1,0,0,1,1,0,0, ,1, ,2,2,1, ,2,1, , , ,2,2,2,2,2,2,2,0,0,1,1,0,0,1,0,0,0,0, ,2,2,2,2,1, ,1,1,1,1,1,1,1,1,4,4,4,4,2,3,13,6,3, ,1,2,3, , , , , , , ,1,5,931201,1,1,1,3,21,3,3,1,2,2,1,7,5,1,2,1,31,2,2,0,3,0.4145
R_1PCoWvhenOnTwmv, ,1,2,1,2,2,1,2,1,1,1,1,1,1,3,3,3,3,3,3,3,3,4,4,7,3,6,5,7,1,3,3,5,3,7, , , , , , , , ,4,1,2, ,2,2,1, ,1, ,1,1,1,1,2,2,2,2,1,1, ,2,2, ,2,2,4,1,1, , , , ,2,2,2,2,2,2,1, , ,3,1,2,5,2,2,2, ,2, ,0,0,0,0,0,1,0,0, ,1, ,1,2,1, ,2,1, , , ,2,2,3,2,2,2,2,1,0,0,1,0,1,1,1,0,0,0, ,2,2,3,2,1, ,2,2,2,2,1,2,2,1,4,4,3,3,3,3,13,6,1,1, , , , , , , , , , ,1,5,931245,1,1,1,2,23,3,3,1,1,3,1,2,5,0,1,1,11,2,3,0,1,0.4091
